Code,Disease,Symptom1,Symptom2,Symptom3,Symptom4,Symptom5,Symptom6,Symptom7,Symptom8,Symptom9,Symptom10,Symptom11
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Difficulty_in_swallowing,Regurgitation,Groin_pain,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Difficulty_in_swallowing,Regurgitation,Groin_pain,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,Regurgitation,Groin_pain,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Difficulty_in_swallowing,Regurgitation,Groin_pain,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Joint_pain,Pain_in_eye,Peripheral_edema,Spots_or_clouds_in_vision,Itchiness_of_eye,Difficulty_in_swallowing,,,
756,Sjogren syndrome,Symptoms_of_eye,Ache_all_over,Peripheral_edema,Mouth_dryness,Spots_or_clouds_in_vision,Difficulty_in_swallowing,Regurgitation,Groin_pain,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Muscle_pain,Ankle_stiffness_or_tightness,,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Shoulder_swelling,Stiffness_all_over,Muscle_pain,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Muscle_pain,Ankle_stiffness_or_tightness,,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Shoulder_swelling,Stiffness_all_over,Muscle_pain,Ankle_stiffness_or_tightness,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Muscle_pain,Ankle_stiffness_or_tightness,,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Ache_all_over,Elbow_pain,Arm_pain,Shoulder_swelling,Stiffness_all_over,Muscle_pain,,,
757,Adhesive capsulitis of the shoulder,Shoulder_pain,Neck_pain,Arm_pain,Skin_on_arm_or_hand_looks_infected,Shoulder_swelling,Muscle_pain,Ankle_stiffness_or_tightness,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Low_self-esteem,Incontinence_of_stool,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Low_self-esteem,Incontinence_of_stool,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,Incontinence_of_stool,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Low_self-esteem,Incontinence_of_stool,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,,,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Melena,Stomach_bloating,Symptoms_of_the_kidneys,Low_self-esteem,Incontinence_of_stool,,,,
758,Viral hepatitis,Sharp_abdominal_pain,Drug_abuse,Symptoms_of_the_kidneys,Hand_or_finger_stiffness_or_tightness,Low_self-esteem,,,,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Hurts_to_breath,Fever,Drainage_in_throat,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Hurts_to_breath,Fever,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Nasal_congestion,Apnea,Cough,Hurts_to_breath,Fever,Drainage_in_throat,,,
759,Tonsillar hypertrophy,Swollen_or_red_tonsils,Sore_throat,Cough,Redness_in_ear,Hurts_to_breath,Drainage_in_throat,Allergic_reaction,Difficulty_in_swallowing,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Heartburn,Vomiting_blood,Regurgitation,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Fever,Headache,Heartburn,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Heartburn,Vomiting_blood,Regurgitation,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Fever,Headache,Heartburn,Vomiting_blood,Regurgitation,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Heartburn,Vomiting_blood,Regurgitation,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Sharp_chest_pain,Upper_abdominal_pain,Fever,Headache,Heartburn,,,
760,Gastritis,Sharp_abdominal_pain,Nausea,Upper_abdominal_pain,Diarrhea,Fever,Heartburn,Vomiting_blood,Regurgitation,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Excessive_growth,Pelvic_pressure,Vulvar_sore,Loss_of_sex_drive,Neck_cramps_or_spasms,Shoulder_swelling,,,
761,Rheumatic fever,Itchiness_of_eye,Bedwetting,Vulvar_sore,Eye_strain,Loss_of_sex_drive,Shoulder_swelling,Joint_stiffness_or_tightness,Nailbiting,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Lip_sore,Cough,Swollen_tongue,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Skin_rash,Headache,Lip_sore,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Lip_sore,Cough,Swollen_tongue,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Skin_rash,Headache,Lip_sore,Cough,Swollen_tongue,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Lip_sore,Cough,Swollen_tongue,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Mouth_pain,Tongue_lesions,Toothache,Skin_rash,Headache,Lip_sore,,,
762,Aphthous ulcer,Mouth_ulcer,Sore_throat,Toothache,Ache_all_over,Skin_rash,Lip_sore,Cough,Swollen_tongue,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Allergic_reaction,Lump_in_throat,Throat_redness,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Diminished_hearing,Drainage_in_throat,Allergic_reaction,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Allergic_reaction,Lump_in_throat,Throat_redness,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Diminished_hearing,Drainage_in_throat,Allergic_reaction,Lump_in_throat,Throat_redness,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Allergic_reaction,Lump_in_throat,Throat_redness,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Nasal_congestion,Throat_feels_tight,Redness_in_ear,Diminished_hearing,Drainage_in_throat,Allergic_reaction,,,
763,Tonsillitis,Sore_throat,Abnormal_breathing_sounds,Redness_in_ear,Apnea,Diminished_hearing,Allergic_reaction,Lump_in_throat,Throat_redness,,,
764,Intestinal cancer,Sharp_abdominal_pain,Neck_mass,Regurgitation,Foot_or_toe_swelling,Changes_in_stool_appearance,Lump_or_mass_of_breast,Decreased_appetite,Throat_feels_tight,Jaundice,Mouth_pain,Pain_in_testicles
764,Intestinal cancer,Sharp_abdominal_pain,Neck_mass,Changes_in_stool_appearance,Lump_or_mass_of_breast,Decreased_appetite,Throat_feels_tight,Jaundice,Mouth_pain,Pain_in_testicles,,
